accuracy_0,loss_0,accuracy_1,loss_1,accuracy_2,loss_2,accuracy_3,loss_3,accuracy_4,loss_4,accuracy_5,loss_5,accuracy_6,loss_6,accuracy_7,loss_7,accuracy_8,loss_8,accuracy_9,loss_9,accuracy_10,loss_10,accuracy_11,loss_11,accuracy_12,loss_12,accuracy_13,loss_13,accuracy_14,loss_14,accuracy_15,loss_15,accuracy_16,loss_16,accuracy_17,loss_17,accuracy_18,loss_18,accuracy_19,loss_19
0.2402199953794479,2.06888747215271,0.3509199917316437,1.958176851272583,0.4101200103759765,1.892860770225525,0.4049200117588043,1.855672001838684,0.416020005941391,1.8258298635482788,0.36871999502182,1.8984708786010744,0.2620800137519836,2.07633113861084,0.3659400045871734,1.8916077613830569,0.3400000035762787,1.973105788230896,0.3212000131607055,1.9855053424835205,0.4905799925327301,1.665665626525879,0.3411000072956085,1.9929779767990112,0.2872599959373474,2.0427913665771484,0.3405799865722656,2.0157041549682617,0.3867000043392181,1.8468772172927856,0.4182600080966949,1.8287228345870967,0.2788000106811523,2.04317569732666,0.3659799993038177,1.8841667175292969,0.2754400074481964,2.082061290740967,0.38288000226020813,1.9420955181121826
0.3656199872493744,1.69645893573761,0.6194000244140625,1.3007556200027466,0.6764400005340576,1.1929802894592283,0.679639995098114,1.1843976974487305,0.6874200105667114,1.1037124395370483,0.6702799797058105,1.1851712465286257,0.4613400101661682,1.647320032119751,0.6605600118637085,1.1405954360961914,0.6321600079536438,1.3013465404510498,0.6326799988746643,1.3607109785079956,0.7428399920463562,0.9424899220466614,0.6292799711227417,1.3000285625457764,0.5123800039291382,1.5000919103622437,0.5966200232505798,1.419898271560669,0.6601200103759766,1.1901934146881104,0.680899977684021,1.1540248394012451,0.4824599921703338,1.6158322095870972,0.6120399832725525,1.3050203323364258,0.5327200293540955,1.597983479499817,0.569819986820221,1.4033156633377075
0.4872600138187408,1.4381253719329834,0.7073799967765808,0.9878525733947754,0.7511799931526184,0.8840757012367249,0.7572399973869324,0.8785496950149536,0.7582799792289734,0.8182404637336731,0.7688599824905396,0.8405584096908569,0.5935400128364563,1.3150099515914917,0.7524999976158142,0.8429428339004517,0.7289800047874451,0.9538938403129578,0.7204399704933167,0.981847047805786,0.8027399778366089,0.7005853056907654,0.7304800152778625,0.9594125747680664,0.6584799885749817,1.173339605331421,0.6910600066184998,1.0688343048095703,0.758080005645752,0.873833417892456,0.7537199854850769,0.8597263097763062,0.602940022945404,1.2937579154968262,0.7119200229644775,1.007756590843201,0.6481000185012817,1.2121267318725586,0.6637399792671204,1.112386703491211
0.5507799983024597,1.2611747980117798,0.748199999332428,0.8303619027137756,0.7888000011444092,0.7276069521903992,0.7957800030708313,0.7221251726150513,0.7982199788093567,0.6787870526313782,0.8118199706077576,0.6731640696525574,0.6605799794197083,1.1004397869110107,0.7986400127410889,0.6888149976730347,0.7811999917030334,0.7643482089042664,0.7580000162124634,0.8018814921379089,0.8305799961090088,0.5790812373161316,0.7743600010871887,0.7879182696342468,0.7060800194740295,1.0025712251663208,0.7408599853515625,0.8680313229560852,0.8063600063323975,0.6928269267082214,0.7956200242042542,0.708726704120636,0.6700400114059448,1.077276587486267,0.7623199820518494,0.830095648765564,0.6880000233650208,0.989446222782135,0.7110199928283691,0.936521589756012
0.619159996509552,1.1385905742645264,0.7771400213241577,0.7370545268058777,0.8151800036430359,0.6313358545303345,0.8269799947738647,0.6077384352684021,0.8226400017738342,0.5931182503700256,0.8346999883651733,0.5774896740913391,0.6984999775886536,0.9649546146392822,0.8281000256538391,0.591995894908905,0.8100000023841858,0.6528397798538208,0.7799999713897705,0.7087992429733276,0.8472599983215332,0.5175682306289673,0.801800012588501,0.6855421662330627,0.7342399954795837,0.8966487646102905,0.7741000056266785,0.7436510324478149,0.8343999981880188,0.5827451348304749,0.8173400163650513,0.6211200952529907,0.7110599875450134,0.9406175017356871,0.7955999970436096,0.7119892239570618,0.7138199806213379,0.8696724772453308,0.7408400177955627,0.825325608253479
0.6739000082015991,1.049779772758484,0.7985399961471558,0.6752344369888306,0.832859992980957,0.5665732622146606,0.8444200158119202,0.5432867407798767,0.8401200175285339,0.5394618511199951,0.8499199748039246,0.5192806720733643,0.7262600064277649,0.8781284093856812,0.8454399704933167,0.5308253765106201,0.8332200050354004,0.5748948454856873,0.8013200163841248,0.6457908153533936,0.860480010509491,0.470322698354721,0.8187999725341797,0.6191021203994751,0.7496200203895569,0.8272123336791992,0.7972999811172485,0.6636068820953369,0.8502200245857239,0.519686222076416,0.8331599831581116,0.5630133748054504,0.7402600049972534,0.8495079874992371,0.8141599893569946,0.6342580318450928,0.7370799779891968,0.7960249781608582,0.7620400190353394,0.7502004504203796
0.7111200094223022,0.9799914360046388,0.8126199841499329,0.6276919841766357,0.8396999835968018,0.5305727124214172,0.8593400120735168,0.49564129114151,0.8536800146102905,0.4965889155864715,0.85944002866745,0.4812483489513397,0.746399998664856,0.8208900094032288,0.8586599826812744,0.4823107421398163,0.8455600142478943,0.5232860445976257,0.8158800005912781,0.6007795929908752,0.8690199851989746,0.4397232830524444,0.8310800194740295,0.5705053806304932,0.7641000151634216,0.7782642841339111,0.8158400058746338,0.6066614389419556,0.8642200231552124,0.4717887639999389,0.8462799787521362,0.5210758447647095,0.7617400288581848,0.7818501591682434,0.8314200043678284,0.5789173245429993,0.7542600035667419,0.7463827133178711,0.7793400287628174,0.6961743235588074
0.7271999716758728,0.9247310757637024,0.8245800137519836,0.5924521088600159,0.8514800071716309,0.4945093691349029,0.8675000071525574,0.462849348783493,0.862500011920929,0.4683067500591278,0.8661400079727173,0.4547019600868225,0.7618600130081177,0.7755199074745178,0.8700600266456604,0.4477372765541076,0.8580399751663208,0.4855300486087799,0.8267800211906433,0.5665810704231262,0.8761799931526184,0.4190079569816589,0.8414199948310852,0.5316658020019531,0.7724400162696838,0.742703914642334,0.8303200006484985,0.5647517442703247,0.869700014591217,0.4455451965332031,0.8530600070953369,0.4942144453525543,0.776199996471405,0.7365418672561646,0.8427000045776367,0.5339844226837158,0.7676399946212769,0.7087543606758118,0.7930600047111511,0.6585551500320435
0.7418799996376038,0.8774977326393127,0.8335800170898438,0.5634564161300659,0.8588399887084961,0.4717933535575866,0.8767799735069275,0.4355976581573486,0.8690999746322632,0.445682018995285,0.870959997177124,0.4364721477031708,0.7710199952125549,0.7440681457519531,0.8733599781990051,0.4272381365299225,0.8663600087165833,0.4529249966144562,0.8360999822616577,0.5393778681755066,0.8788800239562988,0.4062209129333496,0.8488600254058838,0.507328450679779,0.7792800068855286,0.7163113355636597,0.8392400145530701,0.537761926651001,0.8783199787139893,0.420010358095169,0.8606600165367126,0.4726310074329376,0.7872599959373474,0.7018402218818665,0.8489800095558167,0.5067141652107239,0.7803800106048584,0.6793420314788818,0.8048800230026245,0.6244020462036133
0.7524799704551697,0.8371406197547913,0.8398000001907349,0.541702151298523,0.8658400177955627,0.451808899641037,0.8805000185966492,0.4180919229984283,0.8741999864578247,0.4286665320396423,0.8767200112342834,0.4196401834487915,0.7802000045776367,0.7189018130302429,0.8797600269317627,0.4070723950862884,0.8722400069236755,0.4300338923931122,0.8409799933433533,0.5216736197471619,0.8831599950790405,0.3915709853172302,0.8579000234603882,0.4824089407920837,0.7870000004768372,0.6960938572883606,0.8472999930381775,0.514092206954956,0.8815799951553345,0.4037743210792541,0.8666200041770935,0.4533810913562774,0.7972599864006042,0.6741318702697754,0.8568599820137024,0.48113614320755,0.7890599966049194,0.6582279801368713,0.814079999923706,0.6004077196121216
