accuracy_0,loss_0,accuracy_1,loss_1,accuracy_2,loss_2,accuracy_3,loss_3,accuracy_4,loss_4,accuracy_5,loss_5,accuracy_6,loss_6,accuracy_7,loss_7,accuracy_8,loss_8,accuracy_9,loss_9,accuracy_10,loss_10,accuracy_11,loss_11,accuracy_12,loss_12,accuracy_13,loss_13,accuracy_14,loss_14,accuracy_15,loss_15,accuracy_16,loss_16,accuracy_17,loss_17,accuracy_18,loss_18,accuracy_19,loss_19
0.347240000963211,1.988800048828125,0.3809599876403808,1.9251104593276973,0.3276799917221069,1.946119785308838,0.3200800120830536,1.98338520526886,0.3909600079059601,1.8185349702835083,0.3848600089550018,1.8521864414215088,0.3754400014877319,1.895460605621338,0.3185600042343139,2.027400255203247,0.4025200009346008,1.8287144899368288,0.3472799956798553,1.94668197631836,0.3486199975013733,1.9300284385681152,0.3321200013160705,1.993494868278504,0.3894200026988983,1.8553627729415887,0.443120002746582,1.797105312347412,0.2835400104522705,2.0705268383026123,0.4298799932003021,1.783493161201477,0.2880800068378448,2.037806272506714,0.3261600136756897,2.021021604537964,0.3753400146961212,1.8743044137954712,0.23146000504493713,2.0577797889709473
0.604420006275177,1.3463499546051023,0.6195200085639954,1.346682071685791,0.5609999895095825,1.432218074798584,0.5512400269508362,1.4442427158355713,0.6820999979972839,1.1624069213867188,0.6577000021934509,1.183712601661682,0.6823199987411499,1.166277527809143,0.6168599724769592,1.3852585554122925,0.6209999918937683,1.237052083015442,0.6269800066947937,1.2769455909729004,0.6437000036239624,1.2529520988464355,0.6469799876213074,1.2457036972045898,0.6448000073432922,1.259990692138672,0.6998000144958496,1.1145830154418943,0.6299600005149841,1.3421299457550049,0.6912000179290771,1.118736982345581,0.6023399829864502,1.4633755683898926,0.6710000038146973,1.2423356771469116,0.6674799919128418,1.1808772087097168,0.5051400065422058,1.5528466701507568
0.7343199849128723,0.9610254764556884,0.7271999716758728,0.9852339029312134,0.6666600108146667,1.1201024055480957,0.7121000289916992,1.0625567436218262,0.7807400226593018,0.8284645080566406,0.7323600053787231,0.8981083035469055,0.7723600268363953,0.8151307702064514,0.7194200158119202,1.0155788660049438,0.6989399790763855,0.9809765815734864,0.7223799824714661,0.940568506717682,0.757860004901886,0.8836297392845154,0.7488200068473816,0.8855971693992615,0.7340400218963623,0.961453378200531,0.7812399864196777,0.7966456413269043,0.7228599786758423,0.9599275588989258,0.7667800188064575,0.8274509310722351,0.684939980506897,1.103695273399353,0.7727800011634827,0.8423619270324707,0.766979992389679,0.8487311005592346,0.655019998550415,1.2135066986083984
0.7842599749565125,0.7746232151985168,0.7808799743652344,0.7842088937759399,0.7205399870872498,0.9194279909133912,0.7750999927520752,0.8336175084114075,0.8170999884605408,0.66483473777771,0.7802199721336365,0.7362642288208008,0.8123599886894226,0.6536887288093567,0.7706199884414673,0.8166430592536926,0.7471399903297424,0.8177677989006042,0.7640600204467773,0.7660441994667053,0.8012999892234802,0.7003148198127747,0.8036199808120728,0.6963585019111633,0.7745000123977661,0.8007003664970398,0.8210999965667725,0.6382837295532227,0.7692599892616272,0.776103138923645,0.805620014667511,0.6683228611946106,0.7354599833488464,0.8974526524543762,0.817300021648407,0.6609966158866882,0.8055599927902222,0.6805487275123596,0.7015399932861328,1.0140836238861084
0.8123999834060669,0.6613895893096924,0.8100799918174744,0.6701871156692505,0.7556999921798706,0.7910578846931458,0.8082000017166138,0.6965059638023376,0.8374199867248535,0.5766931772232056,0.8106600046157837,0.6369540691375732,0.8371999859809875,0.5666259527206421,0.7992200255393982,0.701187252998352,0.7827200293540955,0.7060757875442505,0.7926999926567078,0.66400545835495,0.8266199827194214,0.5998435616493225,0.8319399952888489,0.5869337916374207,0.8009200096130371,0.6961967945098877,0.8422799706459045,0.5507857799530029,0.8016999959945679,0.6663665771484375,0.8311799764633179,0.5754223465919495,0.762499988079071,0.7869149446487427,0.8384400010108948,0.563308835029602,0.8292199969291687,0.5885483026504517,0.725059986114502,0.9011818766593933
0.8284199833869934,0.5866685509681702,0.8299199938774109,0.5964092016220093,0.7800400257110596,0.7088485360145569,0.8284599781036377,0.6117449998855591,0.8494600057601929,0.5219473242759705,0.8338000178337097,0.563406229019165,0.8534600138664246,0.5069419145584106,0.8162199854850769,0.6292544007301331,0.8060600161552429,0.6343582272529602,0.8116000294685364,0.6038637757301331,0.8421800136566162,0.5372411012649536,0.8528599739074707,0.5129188895225525,0.8162000179290771,0.6332194805145264,0.8555600047111511,0.4967531561851501,0.8205599784851074,0.5950437784194946,0.8485400080680847,0.5124055743217468,0.780019998550415,0.7226369380950928,0.8539999723434448,0.5041952133178711,0.8428599834442139,0.5359107255935669,0.7409800291061401,0.8341747522354126
0.8413000106811523,0.5391646027565002,0.8426799774169922,0.5507321357727051,0.7989799976348877,0.6507045030593872,0.8410000205039978,0.5606252551078796,0.8608800172805786,0.4849325716495514,0.8481799960136414,0.5163689255714417,0.8614199757575989,0.4705705344676971,0.8295999765396118,0.5808749198913574,0.8243799805641174,0.5793514847755432,0.8281999826431274,0.5585614442825317,0.852940022945404,0.4949432909488678,0.8645600080490112,0.4658119976520538,0.8286399841308594,0.583587646484375,0.865339994430542,0.4626518785953522,0.8377000093460083,0.5430676341056824,0.8592399954795837,0.4710078537464142,0.7939599752426147,0.6786596179008484,0.8644000291824341,0.4655851125717163,0.8537799715995789,0.4984768629074096,0.755020022392273,0.7880092263221741
0.8487200140953064,0.5071365833282471,0.8504999876022339,0.5188112258911133,0.8090400099754333,0.6132416129112244,0.8502799868583679,0.522736132144928,0.8677800297737122,0.4559256136417389,0.861240029335022,0.4767261445522308,0.8680800199508667,0.448683351278305,0.8402799963951111,0.5465133190155029,0.8398200273513794,0.535082995891571,0.8408600091934204,0.5216119289398193,0.862060010433197,0.465578556060791,0.8737800121307373,0.436083436012268,0.8391000032424927,0.5510053038597107,0.8730400204658508,0.4375211596488952,0.8525000214576721,0.4971640706062317,0.8674399852752686,0.4410671591758728,0.8037199974060059,0.6459246277809143,0.8733199834823608,0.4365992546081543,0.8614799976348877,0.4690555930137634,0.7666199803352356,0.7533113956451416
0.8550599813461304,0.4839272797107696,0.8579199910163879,0.4922050833702087,0.8180999755859375,0.586821973323822,0.8555799722671509,0.4981691837310791,0.8722800016403198,0.4356660544872284,0.8682199716567993,0.450255274772644,0.8742200136184692,0.4275997281074524,0.8468800187110901,0.5207582712173462,0.8487600088119507,0.5035262703895569,0.8481000065803528,0.4962670803070068,0.8673200011253357,0.4431674480438232,0.8792999982833862,0.4134887158870697,0.8440600037574768,0.5271236896514893,0.8793799877166748,0.4175195395946502,0.8603799939155579,0.4648335874080658,0.8769199848175049,0.4157090485095978,0.8110399842262268,0.6227751970291138,0.8790599703788757,0.4156437516212463,0.8690800070762634,0.4457596242427826,0.7747200131416321,0.7259452939033508
0.8611800074577332,0.4657815992832184,0.8623800277709961,0.4750825464725494,0.8233799934387207,0.5641503930091858,0.8615599870681763,0.4789753556251526,0.8762199878692627,0.4218659698963165,0.8746799826622009,0.429387629032135,0.8794800043106079,0.4100010991096496,0.8511199951171875,0.5001223683357239,0.8585000038146973,0.4772935211658478,0.8582800030708313,0.471439927816391,0.8725200295448303,0.4244937002658844,0.883080005645752,0.3983471989631653,0.8512399792671204,0.5058202147483826,0.8801400065422058,0.4049365222454071,0.8697599768638611,0.4392982721328735,0.8818399906158447,0.4005755484104156,0.8172799944877625,0.6038692593574524,0.8812199831008911,0.4000066816806793,0.8748400211334229,0.428593635559082,0.7837399840354919,0.7031418681144714
