accuracy_0,loss_0,accuracy_1,loss_1,accuracy_2,loss_2,accuracy_3,loss_3,accuracy_4,loss_4,accuracy_5,loss_5,accuracy_6,loss_6,accuracy_7,loss_7,accuracy_8,loss_8,accuracy_9,loss_9,accuracy_10,loss_10,accuracy_11,loss_11,accuracy_12,loss_12,accuracy_13,loss_13,accuracy_14,loss_14,accuracy_15,loss_15,accuracy_16,loss_16,accuracy_17,loss_17,accuracy_18,loss_18,accuracy_19,loss_19
0.2685000002384186,2.0168402194976807,0.1949999928474426,2.117549180984497,0.2510800063610077,2.082658529281616,0.2064400017261505,2.1786417961120605,0.1562400013208389,2.257474660873413,0.2114800065755844,2.118929862976074,0.1729000061750412,2.2225687503814697,0.2284000068902969,2.122629880905152,0.1730200052261352,2.218043804168701,0.1992200016975402,2.1690447330474854,0.3086200058460235,2.017303228378296,0.2060399949550628,2.085761785507202,0.1564200073480606,2.202356100082397,0.1893399953842163,2.1585965156555176,0.1123400032520294,2.306544303894043,0.1498399972915649,2.214305877685547,0.1404400020837783,2.280885696411133,0.3466799855232239,1.940856695175171,0.1841800063848495,2.157914400100708,0.25512000918388367,2.119387149810791
0.5508599877357483,1.447387456893921,0.3781000077724457,1.8246583938598635,0.5149400234222412,1.5076134204864502,0.346340000629425,1.905932068824768,0.17739999294281,2.1662580966949463,0.39342001080513,1.8084068298339844,0.2196000069379806,2.0291337966918945,0.4302200078964233,1.678090214729309,0.3152599930763244,1.903578877449036,0.2853400111198425,1.967363715171814,0.5555599927902222,1.4417331218719482,0.4446800053119659,1.6290247440338137,0.2751199901103973,1.9543524980545044,0.4750199913978576,1.6497883796691897,0.1204399988055229,2.2462713718414307,0.2120800018310547,2.026709794998169,0.2062200009822845,2.1529157161712646,0.5734999775886536,1.42033052444458,0.3617599904537201,1.8141498565673828,0.39711999893188477,1.7863736152648926
0.6991199851036072,1.104525804519653,0.4408400058746338,1.651349425315857,0.6847800016403198,1.1176514625549316,0.4026400148868561,1.7164294719696045,0.1783600002527237,2.10153865814209,0.4825200140476227,1.5898526906967163,0.2653999924659729,1.871808409690857,0.5438799858093262,1.381494402885437,0.4140399992465973,1.6623059511184692,0.3460200130939483,1.818214654922485,0.6684200167655945,1.1012173891067505,0.6056600213050842,1.2699726819992063,0.4210599958896637,1.738579273223877,0.6014999747276306,1.276060700416565,0.1607400029897689,2.1437337398529053,0.2706800103187561,1.8740514516830444,0.2902199923992157,1.9993793964385984,0.6420000195503235,1.1607954502105713,0.4737600088119507,1.526655673980713,0.4639799892902374,1.5752534866333008
0.7474600076675415,0.9034804105758668,0.4620800018310547,1.54765784740448,0.7396000027656555,0.8928328156471252,0.4472000002861023,1.565425992012024,0.1862400025129318,2.054112911224365,0.5311999917030334,1.411829948425293,0.3276399970054626,1.7047401666641235,0.6105999946594238,1.1943532228469849,0.5351399779319763,1.4646693468093872,0.3849799931049347,1.688227295875549,0.7222800254821777,0.920337975025177,0.6951599717140198,1.0299503803253174,0.4656800031661987,1.5661256313323977,0.6596800088882446,1.0605123043060305,0.2094600051641464,2.0678019523620605,0.326119989156723,1.762739658355713,0.3383800089359283,1.8732951879501345,0.6791800260543823,1.014528751373291,0.5616000294685364,1.313146710395813,0.4966000020503998,1.4496376514434814
0.7735199928283691,0.7779853343963623,0.4766199886798858,1.47906494140625,0.7752199769020081,0.7615073323249817,0.5243200063705444,1.450153946876526,0.1963399946689605,2.0129311084747314,0.5808600187301636,1.2695231437683103,0.3587000072002411,1.5809334516525269,0.6517199873924255,1.0792611837387085,0.5765799880027771,1.321798324584961,0.4561800062656402,1.572530746459961,0.7602599859237671,0.8038845062255859,0.7404999732971191,0.8804047703742981,0.4906199872493744,1.4419493675231934,0.6954399943351746,0.934317946434021,0.2161599993705749,2.018970251083374,0.3781000077724457,1.6824556589126587,0.3745999932289123,1.7733383178710938,0.7039600014686584,0.9191483855247498,0.6353800296783447,1.1541391611099243,0.5241600275039673,1.3585994243621826
0.7943199872970581,0.6977261900901794,0.4896599948406219,1.4223753213882446,0.7983599901199341,0.6778362393379211,0.5569199919700623,1.3555370569229126,0.2068800032138824,1.9767299890518188,0.6293399930000305,1.1601884365081787,0.4392000138759613,1.478700041770935,0.6787400245666504,1.0048506259918213,0.603600025177002,1.22387433052063,0.4922400116920471,1.4706509113311768,0.7863799929618835,0.7207157015800476,0.7681400179862976,0.7800167202949524,0.5127599835395813,1.3516908884048462,0.7174999713897705,0.8509645462036133,0.2214599996805191,1.9847757816314693,0.417959988117218,1.6213749647140503,0.4025599956512451,1.688774585723877,0.7246400117874146,0.8528317809104919,0.6841999888420105,1.030539870262146,0.5452600121498108,1.2939916849136353
0.8078600168228149,0.6412791609764099,0.5071799755096436,1.3722188472747805,0.8133999705314636,0.6222690939903259,0.5786200165748596,1.2790887355804443,0.2165199965238571,1.9459291696548464,0.6670200228691101,1.0762536525726318,0.4660199880599975,1.401519536972046,0.6960399746894836,0.9523757696151732,0.622979998588562,1.1441831588745115,0.5116400122642517,1.3933978080749512,0.8060600161552429,0.6582106351852417,0.7901399731636047,0.7112875580787659,0.535099983215332,1.277797818183899,0.7369999885559082,0.7964410781860352,0.2263800054788589,1.9569694995880127,0.4426600039005279,1.572301745414734,0.4166400134563446,1.6177889108657837,0.743340015411377,0.8021899461746216,0.714460015296936,0.9416499733924866,0.5674399733543396,1.2436354160308838
0.8183000087738037,0.6011067032814026,0.5286200046539307,1.3258219957351685,0.8234000205993652,0.5839961767196655,0.589739978313446,1.2238644361495972,0.2244600057601928,1.918062686920166,0.6847599744796753,1.013837218284607,0.4958800077438354,1.3336820602416992,0.7102400064468384,0.9162075519561768,0.6359400153160095,1.080544114112854,0.5295799970626831,1.3225822448730469,0.8162000179290771,0.6135889291763306,0.8024399876594543,0.6626869440078735,0.5605400204658508,1.215901017189026,0.7505999803543091,0.7563650608062744,0.2304600030183792,1.932088017463684,0.4539400041103363,1.5279022455215454,0.4337800145149231,1.5610986948013306,0.7551199793815613,0.7634097933769226,0.7330999970436096,0.8717662692070007,0.5843200087547302,1.2041542530059814
0.8289999961853027,0.5715683102607727,0.5423600077629089,1.2815289497375488,0.8329600095748901,0.5549838542938232,0.6046599745750427,1.175061583518982,0.2333000004291534,1.8955752849578853,0.7009999752044678,0.9620642066001892,0.51801997423172,1.2767523527145386,0.7208600044250488,0.8858678936958313,0.6695600152015686,1.0227917432785034,0.54830002784729,1.270175218582153,0.8284599781036377,0.5739864706993103,0.814079999923706,0.6286313533782959,0.5910400152206421,1.1626958847045898,0.7601799964904785,0.7294891476631165,0.2425599992275238,1.901413559913636,0.4598599970340729,1.491805911064148,0.4569199979305267,1.5128329992294312,0.7625399827957153,0.7362542748451233,0.7479400038719177,0.8120827078819275,0.5965399742126465,1.169762372970581
0.8354399800300598,0.5484310984611511,0.5555999875068665,1.2407366037368774,0.841159999370575,0.5299838781356812,0.6207799911499023,1.133124589920044,0.2349199950695037,1.8767505884170528,0.712939977645874,0.9221247434616088,0.5483800172805786,1.2210079431533811,0.7286400198936462,0.8642074465751648,0.6845800280570984,0.9750012755393982,0.5688599944114685,1.2255220413208008,0.8363000154495239,0.5429736375808716,0.8212599754333496,0.6032029390335083,0.6273800134658813,1.1133766174316406,0.7690600156784058,0.70806485414505,0.3024399876594543,1.7844737768173218,0.4645400047302246,1.458968162536621,0.4725399911403656,1.473418116569519,0.772599995136261,0.7126230597496033,0.761139988899231,0.7683184146881104,0.6064800024032593,1.1410744190216064
